safe,card_currency,recipient_address,recipient_label,recipient_class,asset,amount_out,usd_out,n_transfers,first_blk,last_blk,balance_before,balance_now,usd_balance_now
0x915e683649ab7743f8145d0536cf5168959c9159,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,22871.78120934033,26665.39,1,46468862,46468862,23509.78120934033,0.0,0.0
0xf42626f2f1010438a21196fa7217b9f340082c76,EURe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,GNO,119.78460068650105,13769.89,1,46473991,46473991,119.69417392970867,0.0,0.0
0x19683fec2b521cd3fa4fdaf60b6f498f0b4d228d,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,109.07324635816819,12538.56,1,46468862,46468862,108.4484760398481,0.0,0.0
0xa1b17b06a380f7ffb5dcb90eb1e4b237f6376fd8,EURe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,GNO,108.71528719452758,12497.41,1,46473990,46473990,108.14391724485495,0.0,0.0
0x243445352c2d0479dd860878be27364346ed5871,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,108.09615860866913,12426.24,1,46468862,46468862,108.09615860866913,0.0,0.0
0x1e8259b2c00ecc65b5182b8a4e7791e53fa5278c,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,10547.96,12297.49,1,46468862,46468862,10547.96,0.0,0.0
0xd3b2b6a83acc8495412f91fdf6fe3917b5e20efa,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,104.05721938280875,11961.94,1,46468862,46468862,103.90015067739519,0.0,0.0
0xaad05adc6c1eeda32a33b066e45cad3d886db87e,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,102.4995882318987,11782.88,1,46468862,46468862,101.87481791357861,0.0,0.0
0xe1de155610bb5c85350ada3847c0d6f51ddbafc7,GBPe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,102.32142997636481,11762.4,1,46468862,46468862,102.14168216991318,0.0,0.0
0x7fabe2652aa7f692ed6f05ac5c14b142284343e7,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,102.15643208030214,11743.44,1,46468862,46468862,101.90833328781598,0.0,0.0
0xa1b17b06a380f7ffb5dcb90eb1e4b237f6376fd8,EURe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,EURe,9965.210633560775,11618.08,1,46473990,46473990,10433.940633560775,0.0,0.0
0x214f2139ba62920e0193121d763ff3134980f509,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,100.31335029226794,11531.56,1,46468862,46468862,100.2929727835656,0.0,0.0
0x04745766f73a2c9777d498ef10a6724cdca46440,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,100.12218492218847,11509.59,1,46468862,46468862,100.00650245004832,0.0,0.0
0x692a3999016320618c1e5341631c7bd26bd0b3d1,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,100.06608881925854,11503.14,1,46468862,46468862,100.01916606927142,0.0,0.0
0xb73bf847ff2d90ff69ac24810babd64fb1358e76,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,100.0137425874081,11497.12,1,46468863,46468863,100.0137425874081,0.0,0.0
0xfeccde37e24e1c2fe6244f39379bdfe374dad6c3,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,100.0,11495.54,1,46468862,46468862,100.0,0.0,0.0
0xa1c38b5815be960896e569554a43ac28bcc17d85,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,100.0,11495.54,1,46468862,46468862,100.0,0.0,0.0
0x6a94b6094faf9427d58f5005f6ec4224d60b541b,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,99.88108560277028,11481.87,1,46468863,46468863,39.724608073975325,0.0,0.0
0x4ab70e9377315131128166c4b7a468785cb2a98d,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,99.0971792934287,11391.76,1,46468862,46468862,99.0971792934287,0.0,0.0
0x3b8ffb17a79c15e002b21cbbc77507420d2b78eb,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,9434.916982639195,10999.83,1,46468863,46468863,13422.756982639194,0.0,0.0
0xcaf710009a8697c10d12086160596dbc9a5a177d,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,9355.67,10907.44,1,46468863,46468863,9493.43,0.0,0.0
0xe989ecc516793e3a66cb6fbf83365474583ff86f,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,10232.313201,10232.31,1,46468863,46468863,10232.313201,0.0,0.0
0x5e15d6d0792e6e95200b9388be4ca019de0c8362,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,9913.948906,9913.95,2,46476871,46477073,9801.418421,0.0,0.0
0x803636a8d8bcfc7477ce07e5b0c4d4022b20dbca,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,8548.352903,8548.35,1,46468863,46468863,8548.352903,0.0,0.0
0x89b02e7670371fe7c0577d383fb7b13d6d412381,EURe,0xe43f519f6595b89743235b90ce910b9b85b39a15,exploiter-emerging-4,attacker,EURe,6159.5811780217555,7181.24,1,46473809,46473809,7562.141178021755,0.0,0.0
0x8ea1d3b49c9823f1a7d43df04f51739e23b513d8,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,5788.985027240503,6749.17,1,46470192,46470192,2026.9993991354017,0.0,0.0
0x912a1dc63b7b8066fb6b8df32a75e9b103bee28d,EURe,0x0000000000004f3d8aaf9175fd824cb00ad4bf80,bb1b-controller,attacker,EURe,4775.6973398819655,5567.81,1,46487069,46487069,4899.677339881966,0.0,0.0
0xd938f72ab26bb4cd72d6522cec8186536166801e,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,5500.0,5500.0,1,46470192,46470192,5500.0,0.0,0.0
0xf42626f2f1010438a21196fa7217b9f340082c76,EURe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,EURe,4586.912790693086,5347.72,1,46473991,46473991,5282.772790693086,0.0,0.0
0x933b19d170b7f466197e04b05b2343e4cc16236b,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,4960.819419,4960.82,1,46470192,46470192,4960.819419,0.0,0.0
0x5381cbc03a9fd7c2f9b712868ce4c3cad6817f38,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,4164.816910913292,4855.61,1,46470193,46470193,4164.816910913292,0.0,0.0
0xeb4b5bdc37ff8e1c0bdb75db0f327362cb5e78c7,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,4772.35894,4772.36,1,46470193,46470193,4772.35894,0.0,0.0
0x098835b63827d4af13703ae4ebc3b87df4a8a8ed,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,4087.2813445608913,4765.22,1,46470194,46470194,4797.281344560892,0.0,0.0
0x99a641695f9eb28f7435bff0a2c70163d754abdc,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,4765.20308,4765.2,1,46470194,46470194,4765.20308,0.0,0.0
0xbb8fd4e5aca4ec62ea5340c92b08a43875fc3d23,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,41.4139602019869,4760.76,1,46470192,46470192,41.4139602019869,0.0,0.0
0xcfa75f0b3f14ede43bf14d799277b10a0927f592,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,4756.802285,4756.8,1,46470194,46470194,4756.802285,0.0,0.0
0x1b7db18a63e68fe509fcf591d2e7fb031d707107,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,4704.437954,4704.44,1,46470194,46470194,5548.677954,0.0,0.0
0x26d37e6e92002097e7306d2a02a80817d02f3707,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,4006.640459439305,4671.2,1,46470195,46470195,4011.090459439305,0.0,0.0
0x5560c828618f77ec7e285cd1a39bd42380e43add,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,4663.252721,4663.25,1,46470195,46470195,6362.422721,0.0,0.0
0xe69c0cda6da96b0e3e935ad39bac72731e09a6e5,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,4661.838671,4661.84,1,46470195,46470195,4269.731273,0.0,0.0
0xb51e7ef94d60b06f472c6e1e70d960a0ac03a864,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,3956.3317137114004,4612.55,1,46470196,46470196,4062.2617137114007,0.0,0.0
0xe67754366f8b297ea859ebd1af16a98329612758,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,4596.923246,4596.92,1,46470196,46470196,4596.923246,0.0,0.0
0x74e80aa75f1cdfb8c9e84b8ecfcb69121b309b81,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,39.34286819931867,4522.68,1,46470194,46470194,39.25015262258896,0.0,0.0
0x10ce1f6c63ff0ce0642f67a84775bf840b9aebcc,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,4509.515737,4509.52,1,46470196,46470196,4509.515737,0.0,0.0
0x935c2824e79bd2e76a458ff4220549fed38f35fe,GBPe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,39.20330424482153,4506.63,1,46470196,46470196,39.20330424482153,0.0,0.0
0x6309c9fcea2923a113c5cd6fc44dc01a4a32b739,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,4500.003752,4500.0,1,46470196,46470196,4500.003752,0.0,0.0
0xf188226f501c3f311cc86b12a167bc970194f8d0,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,4498.956863,4498.96,1,46470196,46470196,7226.216863,0.0,0.0
0x505f6ae758ec882983f999f9d3a582e4c0d3b3fb,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,3847.441210645121,4485.59,1,46470195,46470195,4046.131210645121,0.0,0.0
0xb43e984ac76ce0c1e00e51c3a467496363323c61,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,4482.791137,4482.79,1,46470196,46470196,4482.791137,0.0,0.0
0x0820fd80aac84036780e7711659e01f8f0994b3c,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,3834.347562234678,4470.33,1,46470196,46470196,2500.0,0.0,0.0
0xfbe2c95765047611354097a65ce4412177ab50ca,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,3822.172059150216,4456.13,1,46470196,46470196,3822.172059150216,0.0,0.0
0xbc95031f4b0e49030070c578691f546dbe40c9fd,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,4430.326029,4430.33,1,46470195,46470195,4505.276029,0.0,0.0
0x71d7fb9868645411ddb729f462f418e2e60cdbf5,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,4421.75258,4421.75,1,46470196,46470196,4421.75258,0.0,0.0
0xf3fcb58dd3833ac6206b9a0a3fb5a1da8c84e71e,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,3777.8027246240545,4404.41,1,46470196,46470196,4138.092724624054,0.0,0.0
0x05b1b3343cbe81fbc7727a3247e480c814200127,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,37.084237297259314,4263.03,1,46470196,46470196,37.084237297259314,0.0,0.0
0x86c169d156bdfb9d63f6319217aa0184b7506d0f,EURe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,EURe,3480.0260287158203,4057.24,1,46473339,46473339,3846.3460287158205,0.0,0.0
0xe5fdaffe5c9d561dcd04e9f046ae1892493a1d30,EURe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,GNO,34.76918681065267,3996.91,1,46473460,46473460,34.76918681065267,0.0,0.0
0x995e250ab8184b9f8eb19dcf7f620010181dd786,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,34.56722233915965,3973.69,1,46470196,46470196,34.33675625558247,0.0,0.0
0xf3a6eb39a968ff8cee31c2128003e28ca3085840,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,3944.890027,3944.89,2,46476871,46477073,0.0,0.0,0.0
0x67aa74627d7fef58bb9261da26aae1dfb3850d31,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,34.15832218199628,3926.68,1,46470200,46470200,33.860369933357944,0.0,0.0
0x10f07227f2c1ebb02e2c29d5aa30ede611d876f0,EURe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,EURe,3000.0,3497.59,1,46473342,46473342,3000.0,0.0,0.0
0x8bb86e9263fe2d6822de1ec8cbb23883f22a5304,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,3413.983236,3413.98,2,46475613,46475844,0.018652,0.0,0.0
0xcb6f76c1e8e3f419d8b5b331e19413fa55a5b060,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,2912.135808384158,3395.16,1,46470196,46470196,2975.435808384158,0.0,0.0
0xb6a3aef53db22f568faa91fd948c71aadbb9ce83,EURe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,GNO,29.23275869617709,3360.46,1,46473758,46473758,29.204185631535527,0.0,0.0
0x88d46b0c2d64e4161ab7f2af9c8bad85ba7779f8,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,28.756645689375244,3305.73,1,46470192,46470192,28.60846653568303,0.0,0.0
0x4f95ee7823b66cf2216dc8df6d90f0964af1029b,EURe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,EURe,2773.116464793256,3233.08,1,46473186,46473186,3384.0079918136494,0.0,0.0
0x31cc4bcff8f496640fb893f80a564b5dcccd2dbf,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,3000.0,3000.0,2,46476871,46477073,0.0,0.0,0.0
0xc9b443b3a25db046c0a037b0fcf6f8eae442fbe4,USDCe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,USDC.e,3000.0,3000.0,1,46470196,46470196,3000.0,0.0,0.0
0xd9f9a3ac116105e53320215db8b78b15ab5dd856,EURe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,GNO,25.75112266148569,2960.23,1,46473521,46473521,25.56536121145751,0.0,0.0
0xd64452abcabab8a02e21658e80ee6a814c53a278,EURe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,EURe,2487.780501184736,2900.41,1,46473757,46473757,2487.780501184736,0.0,0.0
0xfa56e0c1d95e0c7484cad86770952fb26694943b,USDCe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,USDC.e,2871.912334,2871.91,1,46472857,46472857,3237.292334,0.0,0.0
0x9556a34b6c84cbd5e988d2487147c7cb36fbf040,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,24.85487455441715,2857.2,1,46470912,46470912,24.85487455441715,0.0,0.0
0x819d334f724884d1fb58c6167cf53934b8b1ea15,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,24.286187409426923,2791.83,1,46470913,46470913,24.190010199693432,0.0,0.0
0xb437f06b96232c12633b582c33458cbb356b0312,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,2393.964616688294,2791.04,1,46470917,46470917,2616.504616688294,0.0,0.0
0x1b4ed00abcb2b05b663a393b4bc25334232ac5de,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,2369.940806613832,2763.03,1,46470912,46470912,2438.230806613832,0.0,0.0
0x61a94f3f5aa26c7da20aca8b2c0f9d67c696c015,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,2338.810889766362,2726.74,1,46470198,46470198,2338.810889766362,0.0,0.0
0x612a522a6395fd598945b79119e810652bc4c995,USDCe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,USDC.e,2723.057933,2723.06,1,46473935,46473935,2723.057933,0.0,0.0
0x6eed9f774807e7452aa08dd831a7d01b1be4a829,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,23.60967039189791,2714.06,1,46470914,46470914,23.609670391897914,0.0,0.0
0x5b4003938a22813fcf80964ecf7125c9529a6137,USDCe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,USDC.e,2707.328628,2707.33,1,46473934,46473934,4010.253082,0.0,0.0
0x0a96bf20e6bebb387745fd7ff8712cd95fa21df5,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,23.481756910845792,2699.36,1,46470912,46470912,23.228784260832278,0.0,0.0
0xb4095f6b97326f758318805716f69d5c3913d310,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,23.30943063754419,2679.55,1,46470917,46470917,23.309430637544192,0.0,0.0
0x81d9dba8177aaaab9f60e67f1df0eb020ed7b652,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,23.073631552422256,2652.44,1,46470917,46470917,23.07363155242226,0.0,0.0
0x5765eae35e1084653208f9d13218039aad5cc0dc,USDCe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,USDC.e,2651.370156,2651.37,1,46473933,46473933,2667.690156,0.0,0.0
0xd6b4d8ea7eae3c784131c48ff75c138b0a9c9343,USDCe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,USDC.e,2640.303822,2640.3,1,46473932,46473932,2640.303822,0.0,0.0
0x37f6baf713121772484ca09b9072b1a380a55aa9,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,2262.3855441923324,2637.63,1,46470204,46470204,2365.5755441923325,0.0,0.0
0xb2db60216b8fa8a8c0674e001130d925541d2e5b,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,22.743668946572274,2614.51,1,46470917,46470917,22.49372879994773,0.0,0.0
0x6c990a2c5a0d89bc163bc0bf6bdaeea34b702d23,USDCe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,USDC.e,2594.378789,2594.38,1,46473931,46473931,2594.378789,0.0,0.0
0xd60d771e32d75669c1f7ee2114a898ff6df716d6,USDCe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,USDC.e,2592.691107,2592.69,1,46473930,46473930,2592.691107,0.0,0.0
0x50b96dd166d86512507404694d4a6c60b4ecbeb6,USDCe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,USDC.e,2587.271375,2587.27,1,46473929,46473929,3961.291375,0.0,0.0
0x5e35678e8b0c0118a317067fd5b3fdd18cd86be1,EURe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,EURe,2200.0,2564.9,1,46473111,46473111,2200.0,0.0,0.0
0x7bfdc29d63a8a617e7e7810b15e3c2280b157038,USDCe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,USDC.e,2564.183521,2564.18,1,46473753,46473753,2564.183521,0.0,0.0
0xd920a850001bd719df3d22c57e1523b4039c13b0,USDCe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,USDC.e,2553.368222,2553.37,1,46473755,46473755,2553.368222,0.0,0.0
0xd5e6abba6d1b6eed28bc641514dfa5198a096f93,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,22.192195863089626,2551.11,1,46470915,46470915,22.19219586308963,0.0,0.0
0x760d5b75ff7ab5f6ec51414b38e18cc105820ca3,USDCe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,USDC.e,2549.113559,2549.11,1,46473752,46473752,2549.113559,0.0,0.0
0x01b1dc5ad28289f854732fd2c18e9d254bf82f3a,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,2182.739209838484,2544.78,1,46470918,46470918,2447.949209838484,0.0,0.0
0x842dd92bebbf5f66d78d82a849724d0face90bec,USDCe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,USDC.e,2541.503971,2541.5,1,46473751,46473751,2541.503971,0.0,0.0
0x55a5395d43a3bc7fd334d0fc5b6e18179fba5a73,USDCe,0xd43d0660601e613f9097d5c75cd04ee0c19e6f65,exploiter-emerging-2,attacker,USDC.e,2533.75762,2533.76,1,46473698,46473698,2623.99762,0.0,0.0
0x95f5ebff36e865f7e117210decddf8cfd92eb494,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,21.991707416121127,2528.07,1,46470918,46470918,21.99170741612113,0.0,0.0
0x4dbea44217a1bfaaeba8be56969fe323e692e499,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,2167.267428922499,2526.74,1,46470918,46470918,1007.2674289224989,0.0,0.0
0x6844a99c0d8ad9f27a4238fceb61f792e07cda15,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,21.915937294497056,2519.36,1,46470912,46470912,21.715359081388357,0.0,0.0
0xdfc08d2f35e3f14073546361b5131e23940465cf,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,21.89544571168676,2517.0,1,46470918,46470918,21.86400170859084,0.0,0.0
0x20eab61995b3989ffaae3298ba9c12cb3cf64cae,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,21.847242426771807,2511.46,1,46470912,46470912,21.847242426771807,0.0,0.0
0xca9cfd28aef50273e7fb74e6f0bfa5b8a4a6fa37,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,21.7923811989162,2505.15,1,46470916,46470916,10.657154967947811,0.0,0.0
0x80768d0a034535bba04b6b0930003a021f0b7dbb,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,21.25689966582549,2443.6,1,46470192,46470192,21.067020262717993,0.0,0.0
0x929bbddbcd45bef017ebcf298c7669dcc55b3200,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,21.216316843283778,2438.93,1,46470919,46470919,20.972620331146448,0.0,0.0
0xf1965d61222e95058d0caf5b3da2fc07ae2274cd,EURe,0x0000000000004f3d8aaf9175fd824cb00ad4bf80,bb1b-controller,attacker,EURe,2071.5639188076366,2415.16,1,46487069,46487069,2144.463918807636,0.0,0.0
0x80768d0a034535bba04b6b0930003a021f0b7dbb,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,2051.647862325302,2391.94,1,46470192,46470192,2321.347862325302,0.0,0.0
0x2c359b8094e88a97478026e9c80790d9aea1e6ec,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,EURe,2042.630123280326,2381.43,1,46470912,46470912,888.0801232803259,0.0,0.0
0x90ca16c3070f9703d16a8262a688dbe85d587ca9,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,20.582206320416987,2366.04,1,46470918,46470918,20.43884568237202,0.0,0.0
0x3b0f1c4029748c748c175573a4bafbb68b0bdd44,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,20.304135747905978,2334.07,1,46470918,46470918,20.304135747905978,0.0,0.0
0xc25ab62fde0fbb15085414648a56e9ee7a66b8dd,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,GNO,19.895821833980325,2287.13,1,46475844,46475844,19.895821833980328,0.0,0.0
0x754c975ad06c74af48fa377de5d8d6fe0fe0ac52,EURe,0x0000000000004f3d8aaf9175fd824cb00ad4bf80,bb1b-controller,attacker,EURe,1956.146432213309,2280.6,1,46487069,46487069,22.146432213308806,0.0,0.0
0x5084c16496c9249d93559da42f639f00f7929031,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,19.836074907786646,2280.26,1,46470918,46470918,19.741665269172415,0.0,0.0
0x08b91281cbe7178163f5b8b53504f497a2da2996,EURe,0x81ba8a2b895d30280bca199c2ff75f3f058d4c6c,exploiter-known,attacker,GNO,19.781074233952122,2273.94,1,46470917,46470917,19.543205946420063,0.0,0.0
0x097632d435c7b7c8d4d6ec0c98baa22b900fd337,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,2266.924547,2266.92,2,46475661,46475844,2266.924547,0.0,0.0
0x25997d833f4a4fc94ed0715decd9ba5c237cb432,USDCe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,USDC.e,2253.821443,2253.82,2,46475720,46475844,2253.821443,0.0,0.0
0x87ade6478b46773ea6e921f81ff9cf51a47cee7f,EURe,0xf9db86db4ff8ea2a1364544700d076f59edbcc91,exploiter-emerging-1,attacker,EURe,1926.9018739666526,2246.51,1,46476466,46476466,2040.2718739666527,0.0,0.0
